"Date","Price","Open","High","Low","Vol.","Change %"
"04-02-2022","1,757.30","1,758.00","1,770.00","1,733.70","856.00K","0.31%"
"03-02-2022","1,751.85","1,771.95","1,787.00","1,746.40","588.87K","-1.55%"
"02-02-2022","1,779.35","1,755.00","1,786.00","1,747.00","1.41M","1.86%"
"01-02-2022","1,746.90","1,727.95","1,765.10","1,699.15","1.57M","1.86%"
"31-01-2022","1,714.95","1,708.95","1,734.00","1,705.00","1.02M","1.25%"
"28-01-2022","1,693.70","1,702.50","1,744.10","1,683.95","1.62M","0.46%"
"27-01-2022","1,686.00","1,718.00","1,725.55","1,654.50","3.55M","-3.18%"
"25-01-2022","1,741.40","1,668.00","1,750.55","1,668.00","1.82M","1.49%"
"24-01-2022","1,715.80","1,822.00","1,827.45","1,696.55","2.38M","-6.16%"
"21-01-2022","1,828.35","1,860.85","1,873.00","1,810.75","1.93M","-2.01%"
"20-01-2022","1,865.85","1,855.00","1,880.35","1,843.70","1.25M","0.89%"
"19-01-2022","1,849.30","1,839.80","1,857.00","1,811.25","1.54M","0.45%"
"18-01-2022","1,840.95","1,885.00","1,908.50","1,830.05","2.29M","-1.96%"
"17-01-2022","1,877.80","1,876.00","1,901.40","1,855.65","1.70M","0.40%"
"14-01-2022","1,870.25","1,850.00","1,890.45","1,831.10","2.36M","0.91%"
"13-01-2022","1,853.35","1,834.00","1,863.00","1,808.00","1.88M","1.27%"
"12-01-2022","1,830.10","1,873.00","1,873.00","1,808.30","2.52M","-0.75%"
"11-01-2022","1,843.90","1,758.00","1,850.00","1,737.00","5.13M","5.21%"
"10-01-2022","1,752.60","1,707.55","1,766.00","1,699.10","1.67M","3.15%"
"07-01-2022","1,699.10","1,719.90","1,730.80","1,689.50","1.30M","-0.82%"
"06-01-2022","1,713.10","1,710.00","1,723.85","1,675.60","1.62M","-0.14%"
"05-01-2022","1,715.45","1,722.00","1,744.65","1,702.55","1.58M","-0.21%"
"04-01-2022","1,719.00","1,725.75","1,728.00","1,700.00","1.19M","0.11%"
"03-01-2022","1,717.15","1,713.00","1,733.00","1,711.20","1.09M","0.45%"
"31-12-2021","1,709.45","1,694.95","1,725.00","1,691.05","1.31M","0.77%"
"30-12-2021","1,696.40","1,714.00","1,725.00","1,685.00","1.36M","-1.26%"
"29-12-2021","1,718.05","1,751.00","1,755.00","1,709.40","1.10M","-1.88%"
"28-12-2021","1,751.00","1,740.00","1,760.00","1,728.10","1.55M","1.20%"
"27-12-2021","1,730.20","1,694.75","1,738.00","1,686.05","1.67M","1.88%"
"24-12-2021","1,698.20","1,680.00","1,703.95","1,658.20","1.23M","1.31%"
"23-12-2021","1,676.20","1,674.70","1,684.20","1,658.20","979.02K","1.09%"
"22-12-2021","1,658.10","1,631.25","1,663.45","1,627.00","993.01K","2.32%"
"21-12-2021","1,620.50","1,621.10","1,645.90","1,602.90","1.56M","1.92%"
"20-12-2021","1,589.95","1,629.00","1,629.00","1,555.20","1.95M","-3.36%"
"17-12-2021","1,645.30","1,698.95","1,702.00","1,640.00","1.22M","-3.33%"
"16-12-2021","1,702.05","1,707.30","1,719.85","1,687.00","751.89K","0.40%"
"15-12-2021","1,695.30","1,720.00","1,727.00","1,687.05","866.38K","-1.44%"
"14-12-2021","1,720.10","1,712.00","1,727.90","1,683.00","1.20M","0.03%"
"13-12-2021","1,719.55","1,755.00","1,762.20","1,711.10","1.10M","-1.20%"
"10-12-2021","1,740.40","1,710.60","1,788.00","1,710.60","2.71M","1.05%"
"09-12-2021","1,722.25","1,725.00","1,739.25","1,706.60","1.31M","0.39%"
"08-12-2021","1,715.50","1,679.80","1,726.40","1,679.05","1.41M","2.21%"
"07-12-2021","1,678.45","1,658.90","1,686.70","1,654.00","1.48M","2.00%"
"06-12-2021","1,645.60","1,710.00","1,727.95","1,640.00","1.57M","-3.66%"
"03-12-2021","1,708.10","1,734.00","1,745.00","1,701.10","1.54M","-1.39%"
"02-12-2021","1,732.25","1,692.50","1,735.00","1,687.65","2.16M","2.30%"
"01-12-2021","1,693.30","1,694.00","1,705.00","1,652.35","2.48M","1.83%"
"30-11-2021","1,662.85","1,668.00","1,718.65","1,648.15","2.95M","-0.13%"
"29-11-2021","1,665.05","1,655.00","1,697.00","1,609.85","2.12M","-0.27%"
"26-11-2021","1,669.55","1,740.00","1,768.55","1,660.85","3.51M","-5.30%"
"25-11-2021","1,763.05","1,762.95","1,773.70","1,735.55","2.34M","0.45%"
"24-11-2021","1,755.15","1,721.60","1,788.90","1,712.45","4.56M","2.76%"
"23-11-2021","1,707.95","1,660.15","1,720.35","1,650.00","2.47M","1.92%"
"22-11-2021","1,675.75","1,691.40","1,701.40","1,610.05","2.55M","-0.77%"
"18-11-2021","1,688.75","1,708.00","1,714.00","1,640.00","2.26M","-1.04%"
"17-11-2021","1,706.45","1,714.00","1,729.70","1,682.50","1.48M","-0.30%"
"16-11-2021","1,711.60","1,759.45","1,766.55","1,706.90","2.17M","-2.17%"
"15-11-2021","1,749.55","1,713.75","1,764.00","1,691.80","4.00M","2.60%"
"12-11-2021","1,705.20","1,678.30","1,719.50","1,670.10","5.35M","2.42%"
"11-11-2021","1,664.90","1,650.00","1,704.00","1,640.85","4.47M","0.55%"
"10-11-2021","1,655.85","1,625.55","1,686.00","1,620.40","3.73M","1.25%"
"09-11-2021","1,635.45","1,555.00","1,659.00","1,554.95","4.71M","4.29%"
"08-11-2021","1,568.25","1,495.00","1,575.15","1,485.65","2.57M","5.29%"
"04-11-2021","1,489.45","1,495.00","1,511.50","1,483.00","272.26K","0.24%"
"03-11-2021","1,485.90","1,474.00","1,501.00","1,464.45","1.71M","0.89%"
"02-11-2021","1,472.80","1,455.00","1,489.00","1,452.80","1.67M","1.90%"
"01-11-2021","1,445.30","1,436.00","1,457.00","1,411.20","1.54M","1.52%"
"29-10-2021","1,423.60","1,400.00","1,454.80","1,377.75","3.17M","1.79%"
"28-10-2021","1,398.55","1,550.00","1,566.90","1,367.70","7.09M","-10.72%"
"27-10-2021","1,566.55","1,548.00","1,581.15","1,540.00","2.12M","1.47%"
"26-10-2021","1,543.85","1,532.00","1,557.25","1,520.90","1.66M","0.76%"
"25-10-2021","1,532.20","1,545.00","1,551.40","1,494.05","2.28M","-0.70%"
"22-10-2021","1,543.00","1,595.05","1,608.80","1,537.00","2.58M","-3.26%"
"21-10-2021","1,595.05","1,601.95","1,626.85","1,581.70","3.13M","0.34%"
"20-10-2021","1,589.70","1,574.00","1,607.35","1,539.10","2.77M","1.29%"
"19-10-2021","1,569.45","1,625.20","1,637.00","1,562.05","1.82M","-2.85%"
"18-10-2021","1,615.50","1,672.95","1,672.95","1,608.55","3.79M","-1.87%"
"14-10-2021","1,646.35","1,580.00","1,656.00","1,574.80","5.26M","4.88%"
"13-10-2021","1,569.70","1,568.45","1,608.30","1,551.30","3.92M","0.98%"
"12-10-2021","1,554.45","1,539.00","1,566.90","1,514.50","1.90M","0.95%"
"11-10-2021","1,539.75","1,553.00","1,563.70","1,532.15","1.91M","-0.53%"
"08-10-2021","1,547.90","1,522.00","1,569.45","1,511.45","2.65M","1.79%"
"07-10-2021","1,520.75","1,502.85","1,535.75","1,490.00","1.92M","2.78%"
"06-10-2021","1,479.55","1,529.80","1,541.00","1,472.00","1.78M","-3.15%"
"05-10-2021","1,527.65","1,515.00","1,557.85","1,512.35","2.54M","0.07%"
"04-10-2021","1,526.65","1,471.00","1,531.00","1,460.10","3.21M","4.66%"
"01-10-2021","1,458.70","1,465.00","1,468.75","1,422.65","2.31M","-0.64%"
"30-09-2021","1,468.10","1,484.70","1,519.00","1,463.35","2.07M","-1.18%"
"29-09-2021","1,485.65","1,466.30","1,498.00","1,464.30","1.76M","-0.11%"
"28-09-2021","1,487.30","1,557.00","1,557.90","1,475.00","3.55M","-2.87%"
"27-09-2021","1,531.25","1,462.00","1,544.00","1,462.00","4.74M","4.76%"
"24-09-2021","1,461.70","1,483.00","1,516.00","1,455.00","2.76M","-0.86%"
"23-09-2021","1,474.35","1,453.00","1,480.00","1,441.10","1.62M","2.55%"
"22-09-2021","1,437.75","1,435.00","1,462.65","1,424.35","1.66M","-0.26%"
"21-09-2021","1,441.45","1,420.00","1,446.95","1,381.35","2.68M","1.59%"
"20-09-2021","1,418.85","1,464.90","1,488.50","1,409.95","2.27M","-4.15%"
"17-09-2021","1,480.25","1,503.20","1,525.00","1,465.75","3.33M","-1.53%"
"16-09-2021","1,503.20","1,523.00","1,535.00","1,499.75","7.62M","-0.90%"
"15-09-2021","1,516.80","1,524.00","1,545.60","1,496.90","12.83M","0.24%"
"14-09-2021","1,513.20","1,539.90","1,547.25","1,497.05","7.14M","-1.26%"
"13-09-2021","1,532.45","1,548.00","1,557.00","1,525.25","1.76M","-0.81%"
"09-09-2021","1,545.00","1,561.60","1,565.50","1,535.05","1.24M","-0.70%"
"08-09-2021","1,555.95","1,559.90","1,579.00","1,538.25","2.08M","-0.14%"
"07-09-2021","1,558.10","1,585.10","1,592.35","1,553.00","1.65M","-1.51%"
"06-09-2021","1,582.00","1,572.00","1,628.45","1,566.05","5.56M","1.05%"
"03-09-2021","1,565.55","1,578.50","1,581.40","1,551.55","1.69M","-0.32%"
"02-09-2021","1,570.55","1,571.00","1,594.30","1,565.50","2.17M","0.34%"
"01-09-2021","1,565.20","1,594.90","1,600.85","1,561.50","3.06M","-1.41%"
"31-08-2021","1,587.60","1,517.30","1,596.85","1,512.80","7.23M","4.68%"
"30-08-2021","1,516.55","1,513.75","1,527.00","1,493.30","3.15M","0.70%"
"27-08-2021","1,506.05","1,475.00","1,515.00","1,474.10","5.16M","2.06%"
"26-08-2021","1,475.70","1,482.00","1,494.65","1,460.40","4.68M","0.02%"
"25-08-2021","1,475.35","1,444.25","1,481.80","1,425.00","5.36M","2.61%"
"24-08-2021","1,437.80","1,407.00","1,448.40","1,390.00","3.36M","2.94%"
"23-08-2021","1,396.70","1,415.05","1,427.75","1,361.55","4.87M","-2.34%"
"20-08-2021","1,430.10","1,438.00","1,482.65","1,411.00","4.93M","-2.05%"
"18-08-2021","1,460.00","1,441.90","1,496.80","1,432.60","4.74M","1.27%"
"17-08-2021","1,441.65","1,431.00","1,451.00","1,416.20","3.06M","0.81%"
"16-08-2021","1,430.10","1,431.50","1,449.70","1,413.55","1.91M","-0.48%"
"13-08-2021","1,437.00","1,445.00","1,454.00","1,428.00","2.10M","-0.41%"
"12-08-2021","1,442.90","1,443.60","1,458.00","1,430.25","2.46M","0.41%"
"11-08-2021","1,437.05","1,455.00","1,456.60","1,407.00","3.20M","-0.65%"
"10-08-2021","1,446.50","1,488.00","1,498.65","1,426.05","3.58M","-3.14%"
"09-08-2021","1,493.40","1,546.70","1,565.00","1,482.50","6.03M","-2.81%"
"06-08-2021","1,536.65","1,422.00","1,555.00","1,422.00","14.25M","7.28%"
"05-08-2021","1,432.35","1,428.00","1,438.00","1,407.40","2.10M","0.20%"
"04-08-2021","1,429.55","1,460.00","1,460.00","1,423.05","3.34M","-0.92%"
"03-08-2021","1,442.80","1,467.00","1,467.00","1,422.20","4.44M","0.32%"
"02-08-2021","1,438.20","1,435.00","1,445.00","1,424.10","2.48M","1.26%"
"30-07-2021","1,420.25","1,409.50","1,449.50","1,400.25","4.40M","1.43%"
"29-07-2021","1,400.25","1,413.95","1,425.00","1,397.00","2.54M","0.03%"
"28-07-2021","1,399.90","1,406.85","1,424.80","1,378.60","3.19M","0.23%"
"27-07-2021","1,396.75","1,403.90","1,424.60","1,378.15","2.98M","-0.51%"
"26-07-2021","1,403.90","1,399.80","1,416.80","1,392.00","2.05M","0.16%"
"23-07-2021","1,401.65","1,430.00","1,434.85","1,386.20","4.69M","-1.07%"
"22-07-2021","1,416.75","1,375.00","1,424.90","1,340.50","5.01M","3.74%"
"20-07-2021","1,365.70","1,340.00","1,382.90","1,336.10","4.53M","-1.08%"
"19-07-2021","1,380.60","1,390.00","1,412.65","1,332.75","6.19M","-1.07%"
"16-07-2021","1,395.50","1,409.00","1,415.00","1,388.25","2.13M","-0.88%"
"15-07-2021","1,407.95","1,399.00","1,429.00","1,393.40","2.73M","0.42%"
"14-07-2021","1,402.05","1,449.00","1,449.00","1,397.80","3.86M","-1.10%"
"13-07-2021","1,417.70","1,433.00","1,433.00","1,385.20","4.16M","-0.21%"
"12-07-2021","1,420.70","1,442.00","1,447.00","1,414.15","2.56M","-0.74%"
"09-07-2021","1,431.35","1,425.90","1,456.60","1,416.45","4.50M","0.38%"
"08-07-2021","1,425.90","1,420.00","1,445.00","1,411.80","3.90M","0.02%"
"07-07-2021","1,425.65","1,420.00","1,437.10","1,385.00","5.55M","0.77%"
"06-07-2021","1,414.80","1,400.90","1,444.15","1,378.75","9.49M","1.47%"
"05-07-2021","1,394.35","1,427.00","1,443.95","1,350.60","12.24M","-1.95%"
"02-07-2021","1,422.05","1,490.25","1,507.70","1,411.55","6.65M","-4.58%"
"01-07-2021","1,490.25","1,509.55","1,522.55","1,482.90","3.76M","-1.15%"
"30-06-2021","1,507.55","1,539.00","1,539.00","1,502.70","3.26M","-1.05%"
"29-06-2021","1,523.55","1,526.00","1,548.70","1,513.00","5.55M","-0.14%"
"28-06-2021","1,525.75","1,524.90","1,565.00","1,518.20","6.18M","0.41%"
"25-06-2021","1,519.45","1,525.00","1,534.00","1,501.00","4.96M","0.73%"
"24-06-2021","1,508.50","1,509.95","1,519.00","1,488.05","7.26M","0.25%"
"23-06-2021","1,504.75","1,560.10","1,569.95","1,481.30","12.68M","-2.39%"
"22-06-2021","1,541.60","1,554.05","1,582.00","1,531.80","12.07M","0.10%"
"21-06-2021","1,540.00","1,490.00","1,582.00","1,444.85","21.10M","3.53%"
"18-06-2021","1,487.50","1,350.00","1,504.00","1,332.55","30.53M","8.76%"
"17-06-2021","1,367.70","1,380.00","1,436.00","1,303.50","27.93M","-5.57%"
"16-06-2021","1,448.30","1,510.00","1,538.20","1,409.30","12.63M","-5.88%"
"15-06-2021","1,538.85","1,550.95","1,572.60","1,477.20","22.32M","2.49%"
"14-06-2021","1,501.45","1,441.45","1,529.95","1,201.20","43.53M","-6.25%"
"11-06-2021","1,601.60","1,615.10","1,620.10","1,575.25","5.36M","-0.65%"
"10-06-2021","1,612.00","1,612.00","1,630.00","1,591.00","5.36M","1.09%"
"09-06-2021","1,594.65","1,640.00","1,649.45","1,571.85","11.61M","-2.55%"
"08-06-2021","1,636.45","1,633.00","1,668.00","1,602.45","12.41M","0.75%"
"07-06-2021","1,624.30","1,715.00","1,717.20","1,613.00","15.35M","-4.51%"
"04-06-2021","1,700.95","1,605.00","1,713.55","1,585.80","21.10M","7.44%"
"03-06-2021","1,583.10","1,564.00","1,623.80","1,553.00","19.11M","2.35%"
"02-06-2021","1,546.75","1,425.55","1,557.00","1,413.00","24.54M","9.21%"
"01-06-2021","1,416.25","1,319.90","1,430.00","1,309.05","10.02M","7.59%"
"31-05-2021","1,316.30","1,307.05","1,321.50","1,292.00","2.71M","1.05%"
"28-05-2021","1,302.60","1,311.60","1,330.45","1,298.00","2.98M","-1.75%"
"27-05-2021","1,325.80","1,329.50","1,342.00","1,304.25","36.69M","0.23%"
"26-05-2021","1,322.80","1,288.95","1,326.85","1,254.25","5.63M","3.12%"
"25-05-2021","1,282.75","1,314.35","1,322.00","1,272.90","3.70M","-1.84%"
"24-05-2021","1,306.80","1,321.70","1,328.65","1,303.00","7.91M","-0.63%"
"21-05-2021","1,315.10","1,320.00","1,336.00","1,300.05","8.31M","1.01%"
"20-05-2021","1,302.00","1,301.30","1,320.00","1,283.95","5.84M","0.56%"
"19-05-2021","1,294.70","1,350.00","1,351.55","1,283.90","9.93M","-2.41%"
"18-05-2021","1,326.70","1,314.95","1,344.95","1,302.00","6.53M","2.92%"
"17-05-2021","1,289.10","1,230.00","1,299.00","1,227.45","7.78M","5.63%"
"14-05-2021","1,220.35","1,300.00","1,302.00","1,213.35","6.38M","-5.09%"
"12-05-2021","1,285.80","1,311.00","1,328.50","1,278.60","4.14M","-1.36%"
"11-05-2021","1,303.50","1,292.00","1,326.00","1,284.00","4.74M","-0.05%"
"10-05-2021","1,304.10","1,294.90","1,314.00","1,286.30","3.89M","0.40%"
"07-05-2021","1,298.90","1,305.00","1,322.40","1,290.45","4.58M","0.94%"
"06-05-2021","1,286.75","1,272.35","1,311.85","1,263.00","6.24M","1.52%"
"05-05-2021","1,267.50","1,274.40","1,288.25","1,240.25","7.81M","0.40%"
"04-05-2021","1,262.50","1,285.00","1,298.95","1,241.85","10.27M","0.55%"
"03-05-2021","1,255.55","1,145.10","1,264.40","1,122.65","11.28M","8.36%"
"30-04-2021","1,158.70","1,171.00","1,200.95","1,143.00","4.23M","-2.00%"
"29-04-2021","1,182.30","1,196.55","1,212.65","1,178.00","4.07M","-0.24%"
"28-04-2021","1,185.20","1,207.95","1,213.95","1,180.75","5.02M","-0.50%"
"27-04-2021","1,191.15","1,184.70","1,213.50","1,181.00","7.11M","1.52%"
"26-04-2021","1,173.35","1,160.00","1,197.90","1,160.00","6.94M","1.36%"
"23-04-2021","1,157.60","1,161.00","1,182.90","1,145.65","6.17M","-0.02%"
"22-04-2021","1,157.80","1,134.00","1,169.00","1,123.00","7.12M","1.32%"
"20-04-2021","1,142.75","1,156.85","1,177.70","1,125.05","8.26M","0.56%"
"19-04-2021","1,136.35","1,100.00","1,153.00","1,089.00","8.57M","-1.95%"
"16-04-2021","1,159.00","1,130.00","1,192.00","1,112.00","10.66M","2.57%"
"15-04-2021","1,129.95","1,095.00","1,144.90","1,081.35","9.35M","2.13%"
"13-04-2021","1,106.35","1,077.00","1,116.30","1,051.05","12.14M","2.97%"
"12-04-2021","1,074.40","1,177.40","1,177.40","1,061.40","13.69M","-10.57%"
"09-04-2021","1,201.40","1,163.40","1,228.00","1,151.20","12.92M","3.35%"
"08-04-2021","1,162.50","1,162.50","1,191.00","1,137.75","12.40M","-0.26%"
"07-04-2021","1,165.55","1,233.40","1,251.60","1,108.00","23.01M","-4.88%"
"06-04-2021","1,225.40","1,153.40","1,241.00","1,142.50","21.50M","7.66%"
"05-04-2021","1,138.25","1,127.00","1,150.00","1,098.85","15.80M","2.80%"
"01-04-2021","1,107.20","1,043.40","1,116.05","1,035.00","12.71M","7.38%"
"31-03-2021","1,031.15","1,038.00","1,053.15","1,016.60","6.44M","-0.04%"
"30-03-2021","1,031.55","1,004.00","1,042.45","988.00","10.47M","4.38%"
"26-03-2021","988.30","1,000.00","1,018.45","978.00","9.40M","0.69%"
"25-03-2021","981.55","1,032.95","1,041.45","977.00","13.14M","-4.28%"
"24-03-2021","1,025.45","1,063.00","1,093.00","1,018.40","22.88M","-3.11%"
"23-03-2021","1,058.40","999.00","1,086.70","991.05","31.10M","6.80%"
"22-03-2021","991.05","892.90","1,003.00","883.45","22.60M","11.40%"
"19-03-2021","889.65","866.00","895.40","840.20","4.79M","2.14%"
"18-03-2021","871.05","876.00","891.00","857.75","4.47M","-0.33%"
"17-03-2021","873.90","898.00","905.40","865.00","3.89M","-2.66%"
"16-03-2021","897.80","900.70","904.40","888.05","2.56M","0.18%"
"15-03-2021","896.20","898.75","904.00","874.50","5.24M","0.23%"
"12-03-2021","894.10","905.00","923.80","889.30","6.05M","-0.45%"
"10-03-2021","898.15","911.00","914.10","888.70","5.47M","-0.78%"
"09-03-2021","905.20","918.00","928.40","893.60","5.56M","-0.55%"
"08-03-2021","910.20","918.10","926.40","905.10","3.90M","0.03%"
"05-03-2021","909.90","918.00","934.00","888.30","7.11M","-0.93%"
"04-03-2021","918.40","910.00","938.70","905.40","8.14M","0.33%"
"03-03-2021","915.35","880.45","944.90","872.85","11.67M","4.91%"
"02-03-2021","872.55","857.40","876.50","852.25","5.12M","2.47%"
"01-03-2021","851.50","840.75","860.95","836.45","6.00M","2.14%"
"26-02-2021","833.65","833.90","861.00","819.85","11.36M","-1.17%"
"25-02-2021","843.50","814.00","862.40","809.00","12.12M","4.76%"
"24-02-2021","805.20","806.00","812.05","795.45","4.63M","0.69%"
"23-02-2021","799.65","814.80","827.30","789.00","9.75M","-0.78%"
"22-02-2021","805.90","786.00","813.00","780.55","10.89M","3.07%"
"19-02-2021","781.90","813.00","831.00","729.50","20.21M","-3.25%"
"18-02-2021","808.20","787.25","824.50","786.00","9.69M","2.90%"
"17-02-2021","785.45","787.15","802.00","782.25","8.91M","0.67%"
"16-02-2021","780.20","760.00","802.95","756.25","19.43M","2.19%"
"15-02-2021","763.45","725.00","787.95","707.65","21.58M","6.19%"
"12-02-2021","718.95","657.00","724.45","655.20","16.81M","9.16%"
"11-02-2021","658.60","654.00","661.00","645.35","3.69M","1.21%"
"10-02-2021","650.70","633.05","654.90","622.10","5.99M","3.31%"
"09-02-2021","629.85","631.45","641.90","621.00","4.51M","0.25%"
"08-02-2021","628.30","605.40","638.00","603.55","7.09M","5.53%"
"05-02-2021","595.35","595.00","607.85","588.60","4.75M","0.96%"
"04-02-2021","589.70","561.95","611.70","556.00","11.18M","4.08%"
"03-02-2021","566.60","568.00","576.60","558.35","6.09M","0.43%"
"02-02-2021","564.20","542.05","566.90","540.80","5.14M","5.03%"
"01-02-2021","537.20","510.50","539.50","496.90","4.00M","6.03%"
"29-01-2021","506.65","515.20","525.20","502.50","3.82M","-1.02%"
"28-01-2021","511.85","507.30","519.50","501.35","4.20M","-0.19%"
"27-01-2021","512.80","513.10","521.55","507.05","2.79M","-0.21%"
"25-01-2021","513.90","530.25","534.40","509.00","3.73M","-2.45%"
"22-01-2021","526.80","534.05","546.75","521.60","4.18M","-1.88%"
"21-01-2021","536.90","551.40","552.95","531.55","4.21M","-1.80%"
"20-01-2021","546.75","532.15","552.15","531.00","6.68M","3.14%"
"19-01-2021","530.10","512.30","532.00","512.30","4.18M","4.38%"
"18-01-2021","507.85","528.00","529.10","502.05","5.20M","-3.69%"
"15-01-2021","527.30","534.70","537.50","518.80","3.38M","-0.90%"
"14-01-2021","532.10","534.95","541.00","528.40","3.16M","-0.74%"
"13-01-2021","536.05","529.10","540.20","521.30","4.95M","2.03%"
"12-01-2021","525.40","519.00","536.60","517.10","4.88M","1.20%"
"11-01-2021","519.15","520.60","524.60","510.50","4.15M","0.22%"
"08-01-2021","518.00","523.00","526.60","514.10","3.70M","-0.02%"
"07-01-2021","518.10","493.90","523.95","493.80","9.88M","5.54%"
"06-01-2021","490.90","496.00","500.65","484.25","3.30M","-0.71%"
"05-01-2021","494.40","492.00","501.40","489.60","3.65M","-0.02%"
"04-01-2021","494.50","492.00","502.60","486.65","4.94M","0.68%"
"01-01-2021","491.15","477.00","493.25","477.00","5.04M","2.42%"
