"Date","Price","Open","High","Low","Vol.","Change %"
"09-09-2024","4,656.85","4,688.10","4,692.95","4,581.20","1.57M","-0.99%"
"06-09-2024","4,703.45","4,785.00","4,797.50","4,695.00","1.42M","-1.86%"
"05-09-2024","4,792.45","4,871.00","4,887.90","4,776.05","1.80M","-1.43%"
"04-09-2024","4,861.85","4,845.00","4,950.00","4,795.35","3.16M","0.61%"
"03-09-2024","4,832.35","4,922.65","4,925.00","4,801.65","3.96M","3.08%"
"02-09-2024","4,688.00","4,699.00","4,715.00","4,662.80","1.12M","0.17%"
"30-08-2024","4,679.95","4,614.00","4,702.45","4,602.80","1.63M","1.69%"
"29-08-2024","4,601.95","4,660.00","4,683.45","4,540.45","1.72M","-1.78%"
"28-08-2024","4,685.15","4,724.00","4,763.00","4,670.00","798.61K","-0.77%"
"27-08-2024","4,721.45","4,795.00","4,798.60","4,715.00","1.07M","-1.68%"
"26-08-2024","4,802.00","4,850.00","4,850.00","4,770.00","1.39M","-0.43%"
"23-08-2024","4,822.75","4,807.00","4,864.00","4,777.60","1.86M","1.15%"
"22-08-2024","4,768.10","4,740.00","4,814.00","4,722.00","1.22M","0.78%"
"21-08-2024","4,731.15","4,710.00","4,772.60","4,702.30","949.20K","-0.10%"
"20-08-2024","4,736.05","4,797.00","4,809.95","4,683.60","1.47M","-1.17%"
"19-08-2024","4,792.25","4,810.00","4,858.00","4,774.45","2.36M","0.47%"
"16-08-2024","4,769.80","4,769.50","4,794.60","4,660.00","2.88M","2.32%"
"14-08-2024","4,661.70","4,704.80","4,811.50","4,593.75","3.93M","-0.84%"
"13-08-2024","4,701.35","4,748.00","4,774.10","4,685.00","1.47M","-0.53%"
"12-08-2024","4,726.55","4,690.00","4,759.70","4,682.10","1.03M","0.06%"
"09-08-2024","4,723.90","4,746.70","4,773.50","4,702.55","1.04M","1.20%"
"08-08-2024","4,667.85","4,742.00","4,759.95","4,660.00","1.30M","-1.53%"
"07-08-2024","4,740.45","4,600.95","4,749.00","4,570.00","2.00M","5.01%"
"06-08-2024","4,514.30","4,601.00","4,737.10","4,500.00","2.12M","-1.67%"
"05-08-2024","4,591.10","4,501.05","4,663.80","4,480.10","3.62M","-2.23%"
"02-08-2024","4,695.75","4,740.00","4,768.00","4,631.35","3.21M","-2.44%"
"01-08-2024","4,813.30","4,922.00","4,946.90","4,797.60","2.35M","-2.23%"
"31-07-2024","4,922.85","4,953.65","4,987.90","4,912.00","1.30M","-0.62%"
"30-07-2024","4,953.65","5,049.95","5,082.00","4,945.10","2.50M","-1.52%"
"29-07-2024","5,030.00","4,946.80","5,042.00","4,911.00","2.45M","2.54%"
"26-07-2024","4,905.40","4,850.00","4,933.75","4,842.00","1.49M","1.56%"
"25-07-2024","4,830.05","4,780.00","4,893.75","4,732.05","2.23M","-0.40%"
"24-07-2024","4,849.50","4,855.00","4,967.15","4,803.10","2.60M","-0.14%"
"23-07-2024","4,856.10","5,045.00","5,069.00","4,510.00","7.11M","-2.82%"
"22-07-2024","4,997.25","4,799.75","5,073.85","4,678.00","6.32M","4.10%"
"19-07-2024","4,800.25","5,010.00","5,020.00","4,783.10","6.37M","-4.30%"
"18-07-2024","5,015.75","5,325.00","5,325.00","4,975.00","7.95M","-5.89%"
"16-07-2024","5,329.40","5,492.20","5,501.00","5,311.70","2.66M","-3.18%"
"15-07-2024","5,504.60","5,495.00","5,535.00","5,429.00","1.32M","0.28%"
"12-07-2024","5,489.20","5,570.00","5,578.45","5,446.00","1.39M","-1.05%"
"11-07-2024","5,547.60","5,500.00","5,575.00","5,465.00","1.84M","1.12%"
"10-07-2024","5,486.15","5,568.80","5,580.00","5,319.00","2.12M","-0.96%"
"09-07-2024","5,539.60","5,638.90","5,674.75","5,517.05","2.39M","-1.46%"
"08-07-2024","5,621.95","5,580.00","5,662.45","5,560.50","3.54M","1.26%"
"05-07-2024","5,552.00","5,535.00","5,624.95","5,482.50","3.45M","0.67%"
"04-07-2024","5,515.10","5,475.00","5,568.70","5,459.30","3.74M","1.02%"
"03-07-2024","5,459.30","5,366.95","5,480.00","5,331.45","2.85M","2.16%"
"02-07-2024","5,344.05","5,400.00","5,420.00","5,300.00","1.71M","-0.93%"
"01-07-2024","5,394.05","5,270.00","5,409.00","5,253.30","2.31M","2.47%"
"28-06-2024","5,264.25","5,299.00","5,344.00","5,250.05","1.57M","-0.33%"
"27-06-2024","5,281.50","5,265.00","5,309.45","5,213.00","2.86M","-0.07%"
"26-06-2024","5,285.45","5,367.55","5,410.00","5,274.60","2.35M","-1.60%"
"25-06-2024","5,371.65","5,375.00","5,455.00","5,330.00","3.49M","0.88%"
"24-06-2024","5,325.05","5,170.00","5,344.40","5,114.60","3.70M","2.99%"
"21-06-2024","5,170.55","5,298.50","5,341.50","5,151.00","4.06M","-2.23%"
"20-06-2024","5,288.60","5,311.00","5,381.30","5,156.60","4.87M","-0.44%"
"19-06-2024","5,311.95","5,580.00","5,582.80","5,261.10","7.35M","-4.00%"
"18-06-2024","5,533.45","5,460.10","5,567.00","5,389.50","9.93M","6.40%"
"14-06-2024","5,200.55","5,140.00","5,260.00","5,103.75","6.32M","1.98%"
"13-06-2024","5,099.70","4,940.00","5,117.55","4,856.00","4.36M","4.31%"
"12-06-2024","4,889.00","4,881.80","4,925.30","4,841.55","2.03M","0.67%"
"11-06-2024","4,856.60","4,831.05","4,922.55","4,830.00","2.72M","0.91%"
"10-06-2024","4,812.70","4,800.00","4,844.00","4,751.55","2.88M","1.42%"
"07-06-2024","4,745.15","4,666.65","4,788.00","4,550.00","4.54M","1.68%"
"06-06-2024","4,666.60","4,450.00","4,800.00","4,450.00","9.13M","6.91%"
"05-06-2024","4,364.90","4,421.15","4,449.10","3,920.00","13.76M","0.73%"
"04-06-2024","4,333.35","5,145.00","5,145.00","3,955.25","15.49M","-17.83%"
"03-06-2024","5,273.65","5,444.00","5,444.00","5,162.30","4.62M","6.03%"
"31-05-2024","4,973.85","5,020.00","5,042.80","4,862.20","3.91M","-0.05%"
"30-05-2024","4,976.25","5,062.05","5,090.00","4,953.05","2.75M","-1.49%"
"29-05-2024","5,051.75","5,000.00","5,152.00","4,950.00","4.23M","0.64%"
"28-05-2024","5,019.75","5,139.00","5,207.90","4,955.00","4.40M","-2.38%"
"27-05-2024","5,142.35","5,192.50","5,223.20","5,025.30","4.23M","-0.47%"
"24-05-2024","5,166.65","4,950.00","5,378.00","4,921.10","9.07M","4.38%"
"23-05-2024","4,949.90","4,944.00","4,993.00","4,908.00","3.34M","0.58%"
"22-05-2024","4,921.20","4,810.00","4,960.60","4,735.00","5.03M","2.91%"
"21-05-2024","4,782.25","4,750.00","4,870.00","4,725.15","5.54M","1.09%"
"18-05-2024","4,730.50","4,730.50","4,730.50","4,730.50","","4.39%"
"17-05-2024","4,531.70","4,644.95","4,665.95","4,485.05","5.66M","-1.56%"
"16-05-2024","4,603.70","4,215.00","4,656.40","4,157.00","10.03M","10.07%"
"15-05-2024","4,182.35","4,105.80","4,193.60","4,051.00","2.31M","2.64%"
"14-05-2024","4,074.70","3,979.65","4,086.25","3,976.00","2.96M","3.90%"
"13-05-2024","3,921.75","3,875.50","3,937.00","3,762.60","1.62M","1.26%"
"10-05-2024","3,872.90","3,860.00","3,907.70","3,820.65","1.46M","0.68%"
"09-05-2024","3,846.65","3,895.80","3,954.00","3,820.45","2.34M","-0.26%"
"08-05-2024","3,856.50","3,703.00","3,883.20","3,671.00","1.99M","3.81%"
"07-05-2024","3,715.00","3,815.45","3,839.00","3,693.40","1.98M","-2.66%"
"06-05-2024","3,816.40","3,936.00","3,938.40","3,785.05","1.61M","-2.65%"
"03-05-2024","3,920.20","3,952.25","3,967.00","3,880.00","1.18M","-0.68%"
"02-05-2024","3,947.20","3,942.00","3,973.10","3,931.40","1.01M","0.20%"
"30-04-2024","3,939.35","4,035.35","4,035.85","3,930.00","2.05M","-1.95%"
"29-04-2024","4,017.70","4,006.35","4,044.75","3,975.30","1.20M","0.84%"
"26-04-2024","3,984.40","4,019.95","4,039.95","3,966.35","1.43M","-0.41%"
"25-04-2024","4,000.75","3,958.60","4,035.00","3,939.00","2.63M","1.37%"
"24-04-2024","3,946.70","3,826.10","4,000.00","3,812.50","4.43M","3.98%"
"23-04-2024","3,795.70","3,800.00","3,831.85","3,783.05","1.32M","0.27%"
"22-04-2024","3,785.50","3,800.00","3,810.00","3,732.60","1.34M","0.91%"
"19-04-2024","3,751.30","3,660.00","3,761.15","3,621.00","2.26M","2.02%"
"18-04-2024","3,677.15","3,744.00","3,768.00","3,652.70","2.29M","-1.21%"
"16-04-2024","3,722.15","3,626.00","3,738.95","3,585.35","2.94M","2.56%"
"15-04-2024","3,629.25","3,640.00","3,700.00","3,564.05","3.85M","-0.24%"
"12-04-2024","3,638.10","3,565.00","3,677.55","3,550.00","3.04M","2.04%"
"10-04-2024","3,565.40","3,550.00","3,623.60","3,548.65","1.16M","0.53%"
"09-04-2024","3,546.55","3,568.00","3,589.00","3,527.00","649.76K","-0.58%"
"08-04-2024","3,567.15","3,600.00","3,600.00","3,543.05","865.34K","-0.53%"
"05-04-2024","3,586.05","3,545.00","3,595.00","3,507.85","1.12M","1.27%"
"04-04-2024","3,540.95","3,609.95","3,614.95","3,512.20","1.59M","-1.35%"
"03-04-2024","3,589.30","3,540.00","3,610.80","3,508.30","2.08M","1.31%"
"02-04-2024","3,543.00","3,440.00","3,584.00","3,412.00","3.17M","4.10%"
"01-04-2024","3,403.35","3,392.00","3,454.25","3,362.10","2.51M","2.29%"
"28-03-2024","3,327.00","3,291.00","3,345.00","3,272.00","1.39M","1.40%"
"27-03-2024","3,281.05","3,317.00","3,324.90","3,245.00","1.50M","-0.60%"
"26-03-2024","3,300.80","3,193.00","3,305.00","3,180.00","2.57M","4.10%"
"22-03-2024","3,170.80","3,114.05","3,209.90","3,085.00","2.09M","1.58%"
"21-03-2024","3,121.35","3,024.00","3,128.45","3,020.00","1.96M","4.73%"
"20-03-2024","2,980.50","3,074.00","3,080.00","2,913.60","2.98M","-2.56%"
"19-03-2024","3,058.90","3,111.75","3,144.40","3,034.35","1.67M","-2.02%"
"18-03-2024","3,121.95","3,138.00","3,184.00","3,105.40","1.97M","0.74%"
"15-03-2024","3,099.10","3,164.95","3,182.55","3,006.00","2.86M","-2.11%"
"14-03-2024","3,165.95","3,053.95","3,177.90","3,017.05","2.33M","4.16%"
"13-03-2024","3,039.50","3,250.00","3,270.35","3,015.75","3.45M","-6.98%"
"12-03-2024","3,267.55","3,375.00","3,380.00","3,241.10","1.42M","-3.08%"
"11-03-2024","3,371.45","3,365.00","3,428.00","3,336.00","2.52M","1.63%"
"07-03-2024","3,317.30","3,262.00","3,334.00","3,255.05","2.25M","2.76%"
"06-03-2024","3,228.20","3,238.80","3,245.00","3,154.30","1.29M","-0.27%"
"05-03-2024","3,237.00","3,229.00","3,266.75","3,201.00","1.50M","0.69%"
"04-03-2024","3,214.95","3,157.00","3,226.85","3,133.00","1.89M","1.83%"
"02-03-2024","3,157.15","3,170.00","3,171.00","3,150.05","144.94K","0.09%"
"01-03-2024","3,154.30","3,099.00","3,164.00","3,092.00","1.52M","2.28%"
"29-02-2024","3,084.05","3,084.95","3,105.00","3,014.10","1.38M","-0.04%"
"28-02-2024","3,085.20","3,114.00","3,170.00","3,061.25","2.73M","-0.33%"
"27-02-2024","3,095.50","3,044.95","3,125.75","3,033.25","2.05M","1.50%"
"26-02-2024","3,049.75","3,045.45","3,075.00","3,013.70","849.18K","0.14%"
"23-02-2024","3,045.50","3,006.00","3,065.50","3,006.00","1.39M","1.33%"
"22-02-2024","3,005.65","2,959.00","3,010.00","2,940.00","919.89K","1.95%"
"21-02-2024","2,948.05","2,997.95","3,025.00","2,935.10","1.28M","-1.58%"
"20-02-2024","2,995.30","3,018.80","3,018.80","2,971.00","979.62K","-0.88%"
"19-02-2024","3,021.75","3,099.95","3,113.90","3,016.85","1.62M","-1.85%"
"16-02-2024","3,078.80","3,044.00","3,105.00","3,035.20","2.73M","1.84%"
"15-02-2024","3,023.20","2,990.00","3,034.00","2,983.15","1.79M","2.24%"
"14-02-2024","2,957.10","2,887.00","2,966.40","2,855.30","1.11M","1.18%"
"13-02-2024","2,922.60","2,861.80","2,933.00","2,824.85","1.81M","2.69%"
"12-02-2024","2,846.05","2,975.00","2,987.05","2,828.00","2.89M","-4.02%"
"09-02-2024","2,965.35","3,127.00","3,127.00","2,920.00","3.18M","-4.26%"
"08-02-2024","3,097.20","2,963.00","3,132.00","2,956.05","4.48M","5.00%"
"07-02-2024","2,949.75","2,964.90","2,978.00","2,922.00","893.20K","-0.29%"
"06-02-2024","2,958.45","2,936.95","2,969.00","2,907.05","1.42M","0.88%"
"05-02-2024","2,932.50","2,980.00","3,005.00","2,912.70","936.56K","-1.29%"
"02-02-2024","2,970.70","3,012.00","3,047.95","2,965.35","1.26M","-0.90%"
"01-02-2024","2,997.55","3,020.00","3,074.00","2,955.15","1.92M","-0.06%"
"31-01-2024","2,999.40","3,015.00","3,018.50","2,981.85","1.07M","-0.44%"
"30-01-2024","3,012.55","2,991.75","3,065.00","2,986.05","1.85M","1.20%"
"29-01-2024","2,976.95","2,910.00","2,985.00","2,903.90","1.21M","2.52%"
"25-01-2024","2,903.80","2,940.00","2,958.30","2,875.00","1.31M","-0.94%"
"24-01-2024","2,931.45","2,889.95","2,941.95","2,820.00","1.33M","1.42%"
"23-01-2024","2,890.50","3,007.00","3,022.00","2,847.25","1.63M","-3.71%"
"20-01-2024","3,002.00","3,037.05","3,037.05","2,991.00","531.30K","-0.86%"
"19-01-2024","3,028.15","2,985.00","3,032.00","2,982.20","1.20M","2.04%"
"18-01-2024","2,967.60","2,957.50","2,981.00","2,845.70","2.07M","0.31%"
"17-01-2024","2,958.30","2,980.00","3,008.10","2,931.80","1.64M","-1.18%"
"16-01-2024","2,993.55","3,054.00","3,064.45","2,941.75","2.21M","-1.22%"
"15-01-2024","3,030.55","3,016.00","3,039.20","2,985.00","1.14M","0.95%"
"12-01-2024","3,001.95","3,030.00","3,030.00","2,991.00","867.63K","-0.61%"
"11-01-2024","3,020.45","3,029.90","3,042.85","3,013.00","723.63K","0.10%"
"10-01-2024","3,017.30","3,017.10","3,025.50","2,978.15","1.25M","0.23%"
"09-01-2024","3,010.25","3,020.00","3,074.80","3,001.00","1.98M","0.49%"
"08-01-2024","2,995.60","3,017.00","3,034.95","2,985.00","1.68M","-0.11%"
"05-01-2024","2,998.85","2,980.00","3,079.00","2,965.10","5.56M","3.26%"
"04-01-2024","2,904.25","2,876.00","2,918.00","2,865.35","1.74M","1.19%"
"03-01-2024","2,870.00","2,763.00","2,886.55","2,763.00","2.16M","2.80%"
"02-01-2024","2,791.80","2,829.90","2,838.75","2,748.45","1.05M","-1.22%"
"01-01-2024","2,826.35","2,805.10","2,859.90","2,805.10","1.04M","0.80%"
"29-12-2023","2,804.00","2,807.90","2,830.00","2,784.00","765.89K","-0.06%"
"28-12-2023","2,805.80","2,812.50","2,827.00","2,796.05","1.00M","-0.09%"
"27-12-2023","2,808.20","2,832.95","2,836.95","2,788.00","1.16M","-0.44%"
"26-12-2023","2,820.65","2,710.00","2,829.95","2,701.25","2.16M","4.33%"
"22-12-2023","2,703.70","2,723.00","2,727.00","2,677.60","1.00M","-0.10%"
"21-12-2023","2,706.50","2,639.00","2,737.95","2,585.00","2.21M","1.52%"
"20-12-2023","2,665.90","2,797.95","2,819.95","2,651.00","1.95M","-4.36%"
"19-12-2023","2,787.45","2,819.95","2,824.40","2,776.75","1.27M","-0.91%"
"18-12-2023","2,813.10","2,760.00","2,849.75","2,752.25","2.92M","1.86%"
"15-12-2023","2,761.80","2,785.85","2,792.75","2,716.10","1.43M","-0.40%"
"14-12-2023","2,773.00","2,785.00","2,813.55","2,765.15","1.19M","0.11%"
"13-12-2023","2,770.00","2,749.00","2,778.00","2,736.55","1.44M","1.10%"
"12-12-2023","2,739.90","2,805.15","2,820.25","2,715.30","2.39M","-1.86%"
"11-12-2023","2,791.75","2,739.95","2,813.00","2,722.35","2.62M","2.13%"
"08-12-2023","2,733.65","2,700.00","2,783.20","2,690.05","2.83M","1.63%"
"07-12-2023","2,689.75","2,730.00","2,741.70","2,661.15","2.61M","-0.92%"
"06-12-2023","2,714.60","2,559.00","2,754.15","2,556.55","6.08M","6.33%"
"05-12-2023","2,552.95","2,519.40","2,573.00","2,505.20","1.84M","1.33%"
"04-12-2023","2,519.40","2,534.00","2,534.50","2,473.00","2.35M","2.32%"
"01-12-2023","2,462.25","2,495.00","2,500.00","2,437.15","4.01M","3.46%"
"30-11-2023","2,379.80","2,369.90","2,444.00","2,307.00","7.27M","1.55%"
"29-11-2023","2,343.40","2,332.00","2,356.05","2,300.65","2.35M","2.47%"
"28-11-2023","2,287.00","2,309.00","2,334.35","2,266.00","3.49M","2.08%"
"24-11-2023","2,240.30","2,154.90","2,251.00","2,145.75","2.91M","4.38%"
"23-11-2023","2,146.25","2,116.95","2,159.00","2,107.65","1.26M","1.62%"
"22-11-2023","2,112.10","2,144.95","2,152.10","2,088.95","1.01M","-1.50%"
"21-11-2023","2,144.30","2,154.00","2,161.95","2,135.00","832.73K","-0.11%"
"20-11-2023","2,146.60","2,137.30","2,167.00","2,116.00","1.45M","0.97%"
"17-11-2023","2,126.00","2,120.10","2,148.90","2,115.75","1.09M","0.55%"
"16-11-2023","2,114.30","2,092.85","2,155.00","2,085.00","2.45M","1.11%"
"15-11-2023","2,091.00","2,066.05","2,105.00","2,040.55","1.63M","1.49%"
"13-11-2023","2,060.35","2,072.00","2,075.00","2,041.80","1.18M","-0.64%"
"12-11-2023","2,073.65","2,088.00","2,092.00","2,046.15","435.91K","0.72%"
"10-11-2023","2,058.90","2,041.65","2,110.95","1,995.00","4.76M","1.38%"
"09-11-2023","2,030.80","2,045.00","2,049.75","2,026.00","679.94K","-0.67%"
"08-11-2023","2,044.55","2,026.95","2,048.00","2,008.75","1.75M","1.36%"
"07-11-2023","2,017.15","1,939.95","2,023.00","1,930.00","2.90M","4.26%"
"06-11-2023","1,934.75","1,910.00","1,938.00","1,908.00","975.59K","1.74%"
"03-11-2023","1,901.75","1,865.75","1,904.90","1,857.00","1.03M","2.50%"
"02-11-2023","1,855.45","1,835.00","1,858.30","1,823.00","728.43K","1.80%"
"01-11-2023","1,822.70","1,828.85","1,831.75","1,819.00","575.64K","-0.02%"
"31-10-2023","1,823.05","1,836.00","1,848.00","1,818.65","691.20K","-0.63%"
"30-10-2023","1,834.60","1,870.00","1,870.00","1,830.05","796.46K","-1.07%"
"27-10-2023","1,854.40","1,829.95","1,861.65","1,825.65","1.14M","1.92%"
"26-10-2023","1,819.45","1,795.00","1,831.85","1,767.80","1.48M","0.53%"
"25-10-2023","1,809.85","1,845.00","1,872.20","1,782.55","1.63M","-1.92%"
"23-10-2023","1,845.30","1,912.70","1,917.80","1,841.10","1.15M","-3.52%"
"20-10-2023","1,912.70","1,945.90","1,954.55","1,905.05","771.50K","-2.11%"
"19-10-2023","1,953.90","1,957.00","1,965.50","1,946.10","437.56K","-0.45%"
"18-10-2023","1,962.65","1,965.00","1,984.05","1,950.00","753.71K","-0.05%"
"17-10-2023","1,963.70","1,972.85","1,972.90","1,960.10","449.53K","0.02%"
"16-10-2023","1,963.30","1,974.05","1,979.95","1,956.80","786.58K","-0.60%"
"13-10-2023","1,975.10","1,960.00","1,990.00","1,955.05","770.98K","0.34%"
"12-10-2023","1,968.45","1,961.60","1,974.60","1,958.00","537.99K","0.35%"
"11-10-2023","1,961.60","1,964.80","1,980.00","1,957.50","895.39K","0.11%"
"10-10-2023","1,959.45","1,940.00","1,967.65","1,935.55","1.66M","2.01%"
"09-10-2023","1,920.85","1,936.00","1,947.00","1,915.65","824.23K","-1.80%"
"06-10-2023","1,956.10","1,945.15","1,964.00","1,943.00","1.03M","0.63%"
"05-10-2023","1,943.85","1,935.15","1,972.00","1,931.15","1.98M","1.44%"
"04-10-2023","1,916.25","1,957.05","1,958.95","1,888.00","1.83M","-2.08%"
"03-10-2023","1,957.05","1,939.15","1,963.80","1,926.10","2.01M","1.50%"
"29-09-2023","1,928.15","1,898.00","1,942.75","1,897.10","1.15M","2.06%"
"28-09-2023","1,889.15","1,934.80","1,941.60","1,885.00","1.99M","-1.55%"
"27-09-2023","1,918.85","1,937.00","1,941.82","1,916.00","1.71M","-0.86%"
"26-09-2023","1,935.57","1,931.90","1,958.43","1,927.82","1.67M","0.42%"
"25-09-2023","1,927.50","1,943.30","1,944.70","1,907.50","1.66M","-0.39%"
"22-09-2023","1,935.00","1,963.40","1,979.25","1,927.50","1.49M","-1.16%"
"21-09-2023","1,957.72","2,003.35","2,012.00","1,950.80","1.54M","-1.93%"
"20-09-2023","1,996.30","1,992.15","2,028.75","1,982.50","2.44M","0.23%"
"18-09-2023","1,991.80","2,050.00","2,055.57","1,978.93","2.94M","0.91%"
"15-09-2023","1,973.82","1,986.95","1,988.88","1,970.05","786.22K","-0.27%"
"14-09-2023","1,979.10","1,991.97","1,994.75","1,970.00","722.17K","-0.30%"
"13-09-2023","1,985.15","1,975.00","1,995.00","1,945.05","1.48M","0.75%"
"12-09-2023","1,970.40","2,050.00","2,050.93","1,965.00","1.90M","-3.48%"
"11-09-2023","2,041.35","2,085.00","2,085.00","2,033.00","1.65M","-0.56%"
"08-09-2023","2,052.77","2,029.95","2,069.45","2,025.50","2.90M","1.62%"
"07-09-2023","2,020.13","2,000.00","2,034.95","1,998.88","2.60M","1.27%"
"06-09-2023","1,994.72","1,980.80","1,999.35","1,975.53","1.22M","0.93%"
"05-09-2023","1,976.43","1,989.40","1,992.50","1,971.60","837.47K","-0.34%"
"04-09-2023","1,983.13","1,982.18","2,009.50","1,975.53","2.01M","0.62%"
"01-09-2023","1,970.88","1,959.90","1,989.40","1,954.50","1.78M","1.06%"
"31-08-2023","1,950.15","1,959.50","1,964.50","1,938.30","1.99M","-0.13%"
"30-08-2023","1,952.65","1,964.00","1,979.00","1,950.03","1.59M","0.20%"
"29-08-2023","1,948.68","1,961.72","1,964.50","1,937.57","1.92M","-0.46%"
"28-08-2023","1,957.63","1,965.00","1,979.80","1,950.00","1.48M","0.12%"
"25-08-2023","1,955.20","1,994.40","2,009.50","1,946.05","2.34M","-1.39%"
"24-08-2023","1,982.72","2,067.50","2,067.50","1,978.45","5.06M","-1.63%"
"23-08-2023","2,015.55","1,950.00","2,024.95","1,947.70","5.10M","3.59%"
"22-08-2023","1,945.72","1,913.90","1,954.10","1,911.05","1.81M","1.85%"
"21-08-2023","1,910.43","1,893.93","1,916.88","1,890.43","888.91K","0.87%"
"18-08-2023","1,894.00","1,935.00","1,941.50","1,890.00","1.15M","-2.10%"
"17-08-2023","1,934.63","1,954.50","1,964.13","1,930.70","1.12M","-0.79%"
"16-08-2023","1,950.07","1,940.03","1,957.50","1,915.50","1.32M","0.55%"
"14-08-2023","1,939.43","1,892.43","1,946.00","1,857.70","2.64M","2.32%"
"11-08-2023","1,895.50","1,906.05","1,934.43","1,881.53","2.20M","-0.02%"
"10-08-2023","1,895.82","1,911.50","1,930.00","1,891.18","791.86K","-0.85%"
"09-08-2023","1,912.13","1,893.00","1,919.57","1,881.05","1.27M","1.28%"
"08-08-2023","1,887.88","1,885.00","1,897.35","1,870.88","790.87K","0.63%"
"07-08-2023","1,876.03","1,882.50","1,889.93","1,872.50","1.04M","0.05%"
"04-08-2023","1,875.00","1,892.50","1,899.97","1,870.15","1.01M","-0.44%"
"03-08-2023","1,883.28","1,869.45","1,896.53","1,850.78","1.44M","0.71%"
"02-08-2023","1,869.93","1,933.00","1,933.50","1,856.63","1.96M","-3.26%"
"01-08-2023","1,932.95","1,983.50","1,987.18","1,927.53","1.69M","-2.41%"
"31-07-2023","1,980.75","1,972.00","1,999.45","1,969.50","2.16M","0.83%"
"28-07-2023","1,964.50","1,925.00","1,974.50","1,915.55","2.74M","1.97%"
"27-07-2023","1,926.47","1,930.00","1,933.95","1,918.00","807.50K","-0.15%"
"26-07-2023","1,929.30","1,923.90","1,935.00","1,914.32","680.05K","0.58%"
"25-07-2023","1,918.18","1,949.50","1,952.50","1,914.03","1.09M","-1.26%"
"24-07-2023","1,942.63","1,934.18","1,959.45","1,925.00","1.90M","0.80%"
"21-07-2023","1,927.22","1,925.15","1,947.00","1,921.50","1.78M","0.46%"
"20-07-2023","1,918.47","1,930.00","1,933.47","1,907.78","1.07M","-0.62%"
"19-07-2023","1,930.45","1,926.95","1,942.00","1,921.53","1.58M","0.28%"
"18-07-2023","1,925.13","1,914.00","1,937.50","1,906.25","1.76M","0.91%"
"17-07-2023","1,907.85","1,928.00","1,956.50","1,901.85","2.72M","-0.55%"
"14-07-2023","1,918.35","1,928.25","1,933.50","1,887.60","2.39M","-0.45%"
"13-07-2023","1,927.00","1,931.00","1,949.32","1,910.00","2.64M","0.26%"
"12-07-2023","1,921.93","1,966.97","1,966.97","1,907.63","3.09M","-1.88%"
"11-07-2023","1,958.72","1,897.93","1,972.50","1,895.43","6.50M","3.73%"
"10-07-2023","1,888.22","1,891.80","1,900.00","1,870.53","1.85M","0.45%"
"07-07-2023","1,879.75","1,860.00","1,892.40","1,855.00","3.15M","0.76%"
"06-07-2023","1,865.53","1,870.00","1,882.40","1,853.50","1.74M","-0.10%"
"05-07-2023","1,867.45","1,860.97","1,874.50","1,845.00","1.60M","0.34%"
"04-07-2023","1,861.05","1,885.03","1,892.50","1,857.50","1.41M","-1.27%"
"03-07-2023","1,885.03","1,904.57","1,905.53","1,880.80","1.38M","-0.59%"
"30-06-2023","1,896.25","1,865.95","1,903.38","1,850.50","3.49M","1.90%"
"28-06-2023","1,860.95","1,842.40","1,872.50","1,833.00","3.53M","1.66%"
"27-06-2023","1,830.55","1,867.10","1,885.00","1,826.60","4.39M","-1.08%"
"26-06-2023","1,850.53","1,821.50","1,860.00","1,790.05","5.51M","1.66%"
"23-06-2023","1,820.28","1,889.90","1,930.00","1,810.50","8.57M","-3.19%"
"22-06-2023","1,880.22","1,911.00","1,914.47","1,873.22","3.66M","-1.57%"
"21-06-2023","1,910.18","1,939.65","1,945.18","1,880.00","3.31M","-0.74%"
"20-06-2023","1,924.35","1,949.50","1,949.50","1,900.00","3.89M","-1.15%"
"19-06-2023","1,946.70","1,949.50","1,975.00","1,932.50","5.11M","1.27%"
"16-06-2023","1,922.35","1,861.50","1,943.00","1,859.18","6.24M","3.70%"
"15-06-2023","1,853.80","1,865.10","1,873.60","1,844.07","2.12M","-0.22%"
"14-06-2023","1,857.80","1,826.50","1,869.50","1,822.55","3.83M","2.10%"
"13-06-2023","1,819.60","1,849.50","1,849.50","1,814.03","3.24M","-1.27%"
"12-06-2023","1,843.03","1,877.50","1,900.00","1,823.55","7.89M","-1.26%"
"09-06-2023","1,866.45","1,804.50","1,892.50","1,765.13","11.78M","5.83%"
"08-06-2023","1,763.70","1,759.03","1,773.78","1,738.50","3.31M","1.13%"
"07-06-2023","1,744.03","1,735.00","1,762.50","1,728.60","5.91M","2.20%"
"06-06-2023","1,706.55","1,646.00","1,720.00","1,644.50","4.63M","3.95%"
"05-06-2023","1,641.75","1,591.88","1,663.00","1,587.65","4.78M","3.65%"
"02-06-2023","1,583.97","1,547.00","1,587.45","1,542.05","2.69M","2.83%"
"01-06-2023","1,540.38","1,540.00","1,549.00","1,530.25","2.17M","-1.16%"
"31-05-2023","1,558.53","1,569.00","1,592.50","1,516.50","23.51M","0.48%"
"30-05-2023","1,551.07","1,514.22","1,558.07","1,507.50","4.39M","2.93%"
"29-05-2023","1,506.85","1,521.00","1,526.90","1,499.03","2.02M","-0.22%"
"26-05-2023","1,510.10","1,514.90","1,534.95","1,497.78","2.41M","0.18%"
